,SPGI
2004-09-01,27.523918
2004-09-02,27.707237
2004-09-03,27.786324
2004-09-07,27.937294
2004-09-08,27.65691
2004-09-09,27.728807
2004-09-10,27.516733
2004-09-13,27.563444
2004-09-14,27.696451
2004-09-15,27.462801
2004-09-16,27.818676
2004-09-17,27.966051
2004-09-20,27.678463
2004-09-21,27.969635
2004-09-22,28.106243
2004-09-23,28.203285
2004-09-24,28.289558
2004-09-27,28.102638
2004-09-28,28.253613
2004-09-29,28.343481
2004-09-30,28.645435
2004-10-01,28.408182
2004-10-04,28.559145
2004-10-05,28.573534
2004-10-06,28.731701
2004-10-07,28.68498
2004-10-08,28.562748
2004-10-11,28.674179
2004-10-12,28.821558
2004-10-13,28.692165
2004-10-14,28.433342
2004-10-15,28.584314
2004-10-18,28.889853
2004-10-19,28.641832
2004-10-20,28.968946
2004-10-21,29.698652
2004-10-22,29.878368
2004-10-25,30.065302
2004-10-26,30.823761
2004-10-27,31.176029
2004-10-28,31.118519
2004-10-29,31.003494
2004-11-01,30.662003
2004-11-02,30.590105
2004-11-03,30.812967
2004-11-04,31.477982
2004-11-05,31.610971
2004-11-08,31.495953
2004-11-09,31.506737
2004-11-10,31.064596
2004-11-11,30.985518
2004-11-12,31.327015
2004-11-15,31.129278
2004-11-16,31.057398
2004-11-17,30.906435
2004-11-18,31.323397
2004-11-19,31.398893
2004-11-22,31.524706
2004-11-23,31.658625
2004-11-24,31.995239
2004-11-26,32.038662
2004-11-29,32.063992
2004-11-30,31.752714
2004-12-01,32.32098
2004-12-02,31.821503
2004-12-03,31.655001
2004-12-06,31.843206
2004-12-07,31.647772
2004-12-08,32.013321
2004-12-09,32.574329
2004-12-10,32.755291
2004-12-13,32.520035
2004-12-14,32.643093
2004-12-15,32.331825
2004-12-16,32.263062
2004-12-17,32.784252
2004-12-20,32.606911
2004-12-21,32.758907
2004-12-22,32.925415
2004-12-23,32.610512
2004-12-27,32.769768
2004-12-28,33.023109
2004-12-29,33.124474
2004-12-30,33.247524
2004-12-31,33.131706
2005-01-03,32.592426
2005-01-04,32.581562
2005-01-05,32.646713
2005-01-06,33.211338
2005-01-07,33.157051
2005-01-10,33.316284
2005-01-11,33.3344
2005-01-12,33.033974
2005-01-13,32.820431
2005-01-14,32.878349
2005-01-18,33.352489
2005-01-19,33.544304
2005-01-20,33.555172
2005-01-21,33.309052
2005-01-24,32.986927
2005-01-25,32.545364
2005-01-26,32.527287
2005-01-27,32.371635
2005-01-28,32.577946
2005-01-31,32.755291
2005-02-01,33.345249
2005-02-02,33.732521
2005-02-03,34.022072
2005-02-04,34.083603
2005-02-07,34.116177
2005-02-08,34.257336
2005-02-09,34.108936
2005-02-10,34.051037
2005-02-11,34.358677
2005-02-14,34.072742
2005-02-15,34.304379
2005-02-16,34.141506
2005-02-17,33.841106
2005-02-18,33.681847
2005-02-22,33.379303
2005-02-23,33.528748
2005-02-24,33.678215
2005-02-25,33.772976
2005-02-28,33.481365
2005-03-01,33.659977
2005-03-02,34.177597
2005-03-03,34.359859
2005-03-04,34.961311
2005-03-07,34.77541
2005-03-08,34.939465
2005-03-09,32.55547
2005-03-10,31.636871
2005-03-11,31.910275
2005-03-14,32.533596
2005-03-15,32.22377
2005-03-16,32.136284
2005-03-17,32.435173
2005-03-18,32.333111
2005-03-21,32.107121
2005-03-22,32.005047
2005-03-23,32.220116
2005-03-24,32.001411
2005-03-28,32.209187
2005-03-29,31.370762
2005-03-30,32.037849
2005-03-31,31.804565
2005-04-01,31.359835
2005-04-04,31.60042
2005-04-05,31.647821
2005-04-06,31.275999
2005-04-07,31.363476
2005-04-08,31.363476
2005-04-11,31.217686
2005-04-12,30.926054
2005-04-13,30.605278
2005-04-14,30.302731
2005-04-15,29.770523
2005-04-18,29.945494
2005-04-19,30.047562
2005-04-20,29.566397
2005-04-21,30.37199
2005-04-22,30.065788
2005-04-25,30.149626
2005-04-26,31.239559
2005-04-27,31.768108
2005-04-28,31.396297
2005-04-29,31.742582
2005-05-02,32.092545
2005-05-03,32.420609
2005-05-04,33.251709
2005-05-05,32.519024
2005-05-06,32.55547
2005-05-09,32.624737
2005-05-10,32.147209
2005-05-11,31.986822
2005-05-12,31.80093
2005-05-13,31.760809
2005-05-16,31.979525
2005-05-17,31.804565
2005-05-18,32.077946
2005-05-19,32.44249
2005-05-20,31.647821
2005-05-23,31.604074
2005-05-24,32.16391
2005-05-25,31.673609
2005-05-26,32.039505
2005-05-27,31.90777
2005-05-31,31.951689
2005-06-01,31.944368
2005-06-02,31.980959
2005-06-03,31.893148
2005-06-06,31.988283
2005-06-07,32.22979
2005-06-08,32.281025
2005-06-09,32.412743
2005-06-10,31.893148
2005-06-13,31.980959
2005-06-14,31.776049
2005-06-15,31.161312
2005-06-16,31.175947
2005-06-17,31.834597
2005-06-20,31.863871
2005-06-21,31.812643
2005-06-22,32.222462
2005-06-23,32.200512
2005-06-24,32.200512
2005-06-27,31.871191
2005-06-28,32.449329
2005-06-29,32.478607
2005-06-30,32.383469
2005-07-01,32.33955
2005-07-05,32.29565
2005-07-06,32.244434
2005-07-07,31.563828
2005-07-08,32.068787
2005-07-11,32.427387
2005-07-12,32.244434
2005-07-13,32.222462
2005-07-14,32.324921
2005-07-15,32.427387
2005-07-18,31.863871
2005-07-19,32.368847
2005-07-20,32.785988
2005-07-21,32.478607
2005-07-22,32.742062
2005-07-25,32.515194
2005-07-26,34.052032
2005-07-27,33.9935
2005-07-28,34.249649
2005-07-29,33.67149
2005-08-01,33.971542
2005-08-02,34.088634
2005-08-03,34.49115
2005-08-04,34.520424
2005-08-05,34.549706
2005-08-08,34.037399
2005-08-09,34.2789
2005-08-10,34.425274
2005-08-11,35.127834
2005-08-12,34.747284
2005-08-15,35.135147
2005-08-16,34.637501
2005-08-17,34.996105
2005-08-18,35.054661
2005-08-19,35.083923
2005-08-22,35.435188
2005-08-23,35.530346
2005-08-24,35.321068
2005-08-25,35.335739
2005-08-26,35.144836
2005-08-29,35.24028
2005-08-30,35.188881
2005-08-31,35.409176
2005-09-01,35.387146
2005-09-02,35.269661
2005-09-06,35.526688
2005-09-07,35.607441
2005-09-08,35.284344
2005-09-09,35.453224
2005-09-12,35.357777
2005-09-13,35.37981
2005-09-14,35.09341
2005-09-15,35.152153
2005-09-16,35.174194
2005-09-19,34.836395
2005-09-20,34.799679
2005-09-21,33.896461
2005-09-22,34.608768
2005-09-23,34.843746
2005-09-26,34.887814
2005-09-27,35.122787
2005-09-28,34.887814
2005-09-29,34.814365
2005-09-30,35.277
2005-10-03,34.917171
2005-10-04,34.337055
2005-10-05,33.690857
2005-10-06,34.40316
2005-10-07,34.542671
2005-10-10,33.845078
2005-10-11,34.028652
2005-10-12,33.881779
2005-10-13,33.991924
2005-10-14,34.168159
2005-10-17,33.764286
2005-10-18,33.911152
2005-10-19,34.623459
2005-10-20,34.190189
2005-10-21,35.02
2005-10-24,35.365108
2005-10-25,35.548698
2005-10-26,35.607441
2005-10-27,35.144836
2005-10-28,35.783676
2005-10-31,35.937885
2005-11-01,35.98196
2005-11-02,36.723629
2005-11-03,37.369816
2005-11-04,37.377171
2005-11-07,37.281712
2005-11-08,36.855793
2005-11-09,37.083435
2005-11-10,38.140869
2005-11-11,38.045418
2005-11-14,37.935249
2005-11-15,38.184925
2005-11-16,37.949932
2005-11-17,38.574127
2005-11-18,38.743011
2005-11-21,38.40522
2005-11-22,38.434597
2005-11-23,38.961311
2005-11-25,39.057068
2005-11-28,39.300163
2005-11-29,39.152824
2005-11-30,39.079147
2005-12-01,39.425392
2005-12-02,39.395916
2005-12-05,39.10862
2005-12-06,38.917107
2005-12-07,39.189659
2005-12-08,39.248589
2005-12-09,39.10125
2005-12-12,38.791866
2005-12-13,39.160194
2005-12-14,38.865536
2005-12-15,38.65926
2005-12-16,38.578255
2005-12-19,38.43829
2005-12-20,38.674004
2005-12-21,38.467731
2005-12-22,38.762402
2005-12-23,38.43829
2005-12-27,38.637177
2005-12-28,38.570877
2005-12-29,38.644539
2005-12-30,38.033131
2006-01-03,38.17308
2006-01-04,38.033131
2006-01-05,37.996284
2006-01-06,38.637177
2006-01-09,37.974178
2006-01-10,36.302006
2006-01-11,36.022076
2006-01-12,34.666649
2006-01-13,35.322269
2006-01-17,36.83239
2006-01-18,36.589294
2006-01-19,37.031284
2006-01-20,36.346203
2006-01-23,36.55983
2006-01-24,36.913425
2006-01-25,36.677696
2006-01-26,37.274372
2006-01-27,37.620609
2006-01-30,37.974178
2006-01-31,37.598515
2006-02-01,37.834225
2006-02-02,37.790031
2006-02-03,38.187828
2006-02-06,38.128887
2006-02-07,38.047863
2006-02-08,38.651913
2006-02-09,39.373806
2006-02-10,39.359077
2006-02-13,39.322254
2006-02-14,39.896835
2006-02-15,40.198856
2006-02-16,40.515633
2006-02-17,40.338825
2006-02-21,40.036797
2006-02-22,40.444427
2006-02-23,39.993553
2006-02-24,40.141388
2006-02-27,40.141388
2006-02-28,39.239662
2006-03-01,40.119228
2006-03-02,40.148781
2006-03-03,40.230087
2006-03-06,40.348335
2006-03-07,40.614429
2006-03-08,40.607025
2006-03-09,40.570099
2006-03-10,40.577469
2006-03-13,40.910076
2006-03-14,41.70092
2006-03-15,43.496975
2006-03-16,43.644798
2006-03-17,43.060905
2006-03-20,42.225693
2006-03-21,41.944832
2006-03-22,41.81179
2006-03-23,41.863529
2006-03-24,42.41787
2006-03-27,42.122227
2006-03-28,41.863529
2006-03-29,42.262661
2006-03-30,42.247887
2006-03-31,42.587868
2006-04-03,42.506557
2006-04-04,42.750477
2006-04-05,42.780029
2006-04-06,43.090462
2006-04-07,42.994377
2006-04-10,43.00177
2006-04-11,42.440048
2006-04-12,42.935249
2006-04-13,42.905685
2006-04-17,42.772652
2006-04-18,43.371326
2006-04-19,42.506557
2006-04-20,42.454823
2006-04-21,42.270039
2006-04-24,42.462204
2006-04-25,41.575279
2006-04-26,40.754871
2006-04-27,40.695755
2006-04-28,41.139198
2006-05-01,40.570099
2006-05-02,40.562691
2006-05-03,41.360939
2006-05-04,40.910076
2006-05-05,40.525734
2006-05-08,40.067478
2006-05-09,39.779236
2006-05-10,39.579659
2006-05-11,39.202705
2006-05-12,39.624008
2006-05-15,39.587059
2006-05-16,39.764431
2006-05-17,39.025307
2006-05-18,38.604012
2006-05-19,38.604012
2006-05-22,38.241863
2006-05-23,37.739269
2006-05-24,38.882671
2006-05-25,38.756569
2006-05-26,38.830742
2006-05-30,38.022247
2006-05-31,38.274437
2006-06-01,38.363449
2006-06-02,38.511791
2006-06-05,38.229931
2006-06-06,37.82938
2006-06-07,38.23735
2006-06-08,38.333775
2006-06-09,38.400543
2006-06-12,37.940662
2006-06-13,37.76263
2006-06-14,38.037071
2006-06-15,38.719501
2006-06-16,38.875256
2006-06-19,38.348621
2006-06-20,38.200268
2006-06-21,38.645329
2006-06-22,37.436268
2006-06-23,37.043125
2006-06-26,37.087643
2006-06-27,36.101109
2006-06-28,36.093689
2006-06-29,36.820602
2006-06-30,37.258236
2006-07-03,37.325008
2006-07-05,38.081585
2006-07-06,38.311535
2006-07-07,38.037071
2006-07-10,38.23735
2006-07-11,38.341198
2006-07-12,37.24342
2006-07-13,36.256874
2006-07-14,36.175297
2006-07-17,36.21236
2006-07-18,36.256874
2006-07-19,37.569778
2006-07-20,36.768677
2006-07-21,36.323647
2006-07-24,37.384342
2006-07-25,40.292004
2006-07-26,40.173321
2006-07-27,40.388432
2006-07-28,41.115345
2006-07-31,41.76067
2006-08-01,41.849678
2006-08-02,42.836216
2006-08-03,42.524685
2006-08-04,42.450508
2006-08-07,41.879364
2006-08-08,42.116714
2006-08-09,42.146393
2006-08-10,42.168644
2006-08-11,42.339245
2006-08-14,42.250221
2006-08-15,42.094463
2006-08-16,42.094463
2006-08-17,41.664238
2006-08-18,41.612328
2006-08-21,41.716167
2006-08-22,41.983196
2006-08-23,41.634583
2006-08-24,41.858952
2006-08-25,41.784523
2006-08-28,41.769646
2006-08-29,41.531502
2006-08-30,42.156616
2006-08-31,41.60593
2006-09-01,42.208702
2006-09-05,42.342648
2006-09-06,41.695236
2006-09-07,41.68034
2006-09-08,42.082176
2006-09-11,42.000332
2006-09-12,41.978004
2006-09-13,42.409626
2006-09-14,42.223568
2006-09-15,42.26823
2006-09-18,41.918484
2006-09-19,42.12685
2006-09-20,41.940796
2006-09-21,42.327755
2006-09-22,41.896149
2006-09-25,42.714737
2006-09-26,43.02726
2006-09-27,42.796577
2006-09-28,42.580784
2006-09-29,43.183556
2006-10-02,43.146351
2006-10-03,43.243076
2006-10-04,43.399353
2006-10-05,43.84584
2006-10-06,43.644932
2006-10-09,43.235638
2006-10-10,43.451454
2006-10-11,43.57795
2006-10-12,43.518425
2006-10-13,43.302612
2006-10-16,43.369579
2006-10-17,43.73423
2006-10-18,43.927708
2006-10-19,46.733185
2006-10-20,46.956436
2006-10-23,47.581528
2006-10-24,47.19455
2006-10-25,46.889465
2006-10-26,47.149902
2006-10-27,47.075497
2006-10-30,47.440125
2006-10-31,47.752682
2006-11-01,47.626175
2006-11-02,48.102451
2006-11-03,47.871738
2006-11-06,48.734978
2006-11-07,48.124756
2006-11-08,48.310806
2006-11-09,47.812214
2006-11-10,47.774998
2006-11-13,47.841972
2006-11-14,48.496841
2006-11-15,48.370331
2006-11-16,48.563816
2006-11-17,48.623337
2006-11-20,48.534042
2006-11-21,49.114487
2006-11-22,49.196365
2006-11-24,48.898998
2006-11-27,48.951214
2006-11-28,49.190006
2006-11-29,50.160076
2006-11-30,49.734749
2006-12-01,49.555653
2006-12-04,50.10038
2006-12-05,50.063065
2006-12-06,50.010845
2006-12-07,49.660133
2006-12-08,49.697422
2006-12-11,49.50341
2006-12-12,50.742115
2006-12-13,51.055531
2006-12-14,51.428631
2006-12-15,51.488331
2006-12-18,51.562954
2006-12-19,51.361465
2006-12-20,50.958515
2006-12-21,50.719738
2006-12-22,50.913761
2006-12-26,50.83913
2006-12-27,51.391331
2006-12-28,51.077915
2006-12-29,50.757042
2007-01-03,50.063065
2007-01-04,49.831734
2007-01-05,49.85413
2007-01-08,49.697422
2007-01-09,49.906368
2007-01-10,50.570484
2007-01-11,51.652477
2007-01-12,50.66003
2007-01-16,51.316696
2007-01-17,51.294312
2007-01-18,51.816666
2007-01-19,51.577873
2007-01-22,50.980907
2007-01-23,50.577938
2007-01-24,51.040607
2007-01-25,49.518353
2007-01-26,49.869038
2007-01-29,49.779503
2007-01-30,49.391479
2007-01-31,50.055603
2007-02-01,50.66003
2007-02-02,50.21978
2007-02-05,50.548103
2007-02-06,50.868961
2007-02-07,51.294312
2007-02-08,52.040516
2007-02-09,51.018204
2007-02-12,50.145134
2007-02-13,50.436172
2007-02-14,50.794353
2007-02-15,50.510803
2007-02-16,51.174919
2007-02-20,51.197315
2007-02-21,51.22715
2007-02-22,50.781834
2007-02-23,49.980995
2007-02-26,48.985569
2007-02-27,47.817993
2007-02-28,48.319454
2007-03-01,48.454185
2007-03-02,48.012608
2007-03-05,47.585983
2007-03-06,48.177254
2007-03-07,47.885357
2007-03-08,48.184738
2007-03-09,48.4916
2007-03-12,47.930264
2007-03-13,46.29866
2007-03-14,46.530682
2007-03-15,47.099499
2007-03-16,47.09201
2007-03-19,47.473732
2007-03-20,48.169777
2007-03-21,48.925686
2007-03-22,48.828396
2007-03-23,49.397202
2007-03-26,47.593464
2007-03-27,47.398869
2007-03-28,47.368931
2007-03-29,46.882439
2007-03-30,47.062073
2007-04-02,46.657917
2007-04-03,46.612991
2007-04-04,46.208851
2007-04-05,46.163944
2007-04-09,46.380997
2007-04-10,45.81966
2007-04-11,45.587646
2007-04-12,45.752293
2007-04-13,45.939411
2007-04-16,46.598034
2007-04-17,47.937759
2007-04-18,47.915291
2007-04-19,47.600956
2007-04-20,48.020073
2007-04-23,47.556042
2007-04-24,49.569351
2007-04-25,49.719051
2007-04-26,49.928593
2007-04-27,49.58432
2007-04-30,49.045452
2007-05-01,49.322372
2007-05-02,49.419655
2007-05-03,49.808868
2007-05-04,50.647102
2007-05-07,50.864151
2007-05-08,51.530273
2007-05-09,51.620098
2007-05-10,51.358135
2007-05-11,52.278717
2007-05-14,52.390984
2007-05-15,52.01675
2007-05-16,52.735271
2007-05-17,52.488281
2007-05-18,52.405941
2007-05-21,52.129036
2007-05-22,52.151482
2007-05-23,52.847527
2007-05-24,52.551033
2007-05-25,52.68615
2007-05-29,52.72369
2007-05-30,53.219082
2007-05-31,52.776222
2007-06-01,52.836262
2007-06-04,54.01474
2007-06-05,53.78207
2007-06-06,53.481815
2007-06-07,52.475979
2007-06-08,52.130692
2007-06-11,52.558544
2007-06-12,51.117355
2007-06-13,51.59774
2007-06-14,52.475979
2007-06-15,53.294159
2007-06-18,53.354202
2007-06-19,53.676975
2007-06-20,52.00309
2007-06-21,52.513508
2007-06-22,51.665302
2007-06-25,50.659458
2007-06-26,50.937214
2007-06-27,51.192406
2007-06-28,51.53019
2007-06-29,51.102325
2007-07-02,51.034767
2007-07-03,50.486828
2007-07-05,51.169884
2007-07-06,50.794575
2007-07-09,50.45681
2007-07-10,48.219944
2007-07-11,46.921379
2007-07-12,46.613613
2007-07-13,47.717037
2007-07-16,48.520199
2007-07-17,48.197426
2007-07-18,47.649471
2007-07-19,48.640305
2007-07-20,47.544392
2007-07-23,47.566902
2007-07-24,44.879684
2007-07-25,46.636135
2007-07-26,45.637817
2007-07-27,45.044811
2007-07-30,45.367588
2007-07-31,45.412621
2007-08-01,45.315041
2007-08-02,44.774597
2007-08-03,42.290035
2007-08-06,42.860508
2007-08-07,42.988125
2007-08-08,42.094891
2007-08-09,40.61615
2007-08-10,40.586128
2007-08-13,40.270863
2007-08-14,38.972298
2007-08-15,38.086559
2007-08-16,36.667877
2007-08-17,36.885555
2007-08-20,35.827198
2007-08-21,36.172462
2007-08-22,37.658703
2007-08-23,37.793808
2007-08-24,37.797569
2007-08-27,38.656784
2007-08-28,37.104183
2007-08-29,37.526245
2007-08-30,37.888031
2007-08-31,38.031212
2007-09-04,38.370392
2007-09-05,37.797569
2007-09-06,37.511173
2007-09-07,37.134338
2007-09-10,36.93837
2007-09-11,37.435799
2007-09-12,37.782497
2007-09-13,37.601624
2007-09-14,37.119263
2007-09-17,36.033943
2007-09-18,39.267273
2007-09-19,38.581425
2007-09-20,38.068916
2007-09-21,38.2724
2007-09-24,37.20216
2007-09-25,36.131908
2007-09-26,37.481026
2007-09-27,39.259747
2007-09-28,38.370392
2007-10-01,39.199444
2007-10-02,39.048702
2007-10-03,40.382748
2007-10-04,39.938049
2007-10-05,40.744507
2007-10-08,40.993225
2007-10-09,40.714367
2007-10-10,40.405365
2007-10-11,39.870213
2007-10-12,39.772247
2007-10-15,39.026081
2007-10-16,38.920586
2007-10-17,38.377934
2007-10-18,38.754761
2007-10-19,37.812653
2007-10-22,38.174431
2007-10-23,37.707134
2007-10-24,37.661915
2007-10-25,37.119263
2007-10-26,37.496098
2007-10-29,37.443356
2007-10-30,37.857868
2007-10-31,37.714672
2007-11-01,35.709854
2007-11-02,35.001385
2007-11-05,35.913353
2007-11-06,35.42345
2007-11-07,34.074345
2007-11-08,34.775272
2007-11-09,35.325478
2007-11-12,35.415916
2007-11-13,36.486176
2007-11-14,35.853054
2007-11-15,34.722523
2007-11-16,35.370689
2007-11-19,34.971241
2007-11-20,35.039074
2007-11-21,34.405972
2007-11-23,34.805424
2007-11-26,34.120293
2007-11-27,34.529099
2007-11-28,36.065918
2007-11-29,36.043217
2007-11-30,37.156078
2007-12-03,35.051468
2007-12-04,34.286842
2007-12-05,35.028755
2007-12-06,34.816776
2007-12-07,35.006054
2007-12-10,35.278584
2007-12-11,34.665375
2007-12-12,34.301991
2007-12-13,34.423126
2007-12-14,34.385269
2007-12-17,33.79475
2007-12-18,34.46096
2007-12-19,33.855328
2007-12-20,33.438946
2007-12-21,33.991608
2007-12-24,34.135452
2007-12-26,34.355
2007-12-27,33.620636
2007-12-28,33.204266
2007-12-31,33.166412
2008-01-02,32.341221
2008-01-03,31.773441
2008-01-04,30.895254
2008-01-07,32.083828
2008-01-08,30.675722
2008-01-09,32.06868
2008-01-10,32.167103
2008-01-11,32.333668
2008-01-14,32.515347
2008-01-15,31.667458
2008-01-16,30.486439
2008-01-17,30.009501
2008-01-18,29.207033
2008-01-22,29.46443
2008-01-23,30.062502
2008-01-24,32.32608
2008-01-25,31.796152
2008-01-28,31.637171
2008-01-29,31.538754
2008-01-30,32.045963
2008-01-31,32.371506
2008-02-01,33.355675
2008-02-04,32.992283
2008-02-05,32.507778
2008-02-06,31.402489
2008-02-07,32.56076
2008-02-08,30.781693
2008-02-11,31.145082
2008-02-12,31.493328
2008-02-13,31.803734
2008-02-14,31.682596
2008-02-15,30.993679
2008-02-19,31.031528
2008-02-20,31.796152
2008-02-21,31.561468
2008-02-22,31.122374
2008-02-25,31.807392
2008-02-26,33.261127
2008-02-27,33.078472
2008-02-28,31.997669
2008-02-29,31.152819
2008-03-03,30.985365
2008-03-04,30.795094
2008-03-05,30.74181
2008-03-06,29.493559
2008-03-07,29.600122
2008-03-10,28.915117
2008-03-11,28.389936
2008-03-12,28.222492
2008-03-13,28.085489
2008-03-14,27.096018
2008-03-17,26.791578
2008-03-18,28.070271
2008-03-19,27.347197
2008-03-20,28.458441
2008-03-24,29.508795
2008-03-25,29.455511
2008-03-26,29.204344
2008-03-27,28.732449
2008-03-28,28.427994
2008-03-31,28.12355
2008-04-01,29.432671
2008-04-02,29.858898
2008-04-03,29.280453
2008-04-04,29.508795
2008-04-07,29.676241
2008-04-08,29.326124
2008-04-09,28.625883
2008-04-10,28.443213
2008-04-11,27.750597
2008-04-14,28.039822
2008-04-15,28.085489
2008-04-16,28.960773
2008-04-17,29.006456
2008-04-18,29.478348
2008-04-21,29.501173
2008-04-22,29.052116
2008-04-23,29.995914
2008-04-24,29.950245
2008-04-25,30.475412
2008-04-28,30.74181
2008-04-29,31.442049
2008-04-30,31.19849
2008-05-01,31.776941
2008-05-02,31.594257
2008-05-05,30.962536
2008-05-06,31.061481
2008-05-07,30.734198
2008-05-08,31.053869
2008-05-09,31.091927
2008-05-12,31.579037
2008-05-13,33.283978
2008-05-14,33.131737
2008-05-15,33.870041
2008-05-16,33.870041
2008-05-19,34.121201
2008-05-20,33.177402
2008-05-21,31.343098
2008-05-22,31.160431
2008-05-23,30.548246
2008-05-27,30.494673
2008-05-28,30.372238
2008-05-29,31.673141
2008-05-30,31.749664
2008-06-02,31.236948
2008-06-03,31.52774
2008-06-04,33.578575
2008-06-05,34.512165
2008-06-06,33.945889
2008-06-09,33.433186
2008-06-10,33.410217
2008-06-11,33.050556
2008-06-12,32.966393
2008-06-13,33.463795
2008-06-16,33.701023
2008-06-17,33.547974
2008-06-18,32.943436
2008-06-19,33.394913
2008-06-20,33.035263
2008-06-23,32.446022
2008-06-24,31.52774
2008-06-25,32.790379
2008-06-26,31.665495
2008-06-27,31.160435
2008-06-30,30.701288
2008-07-01,30.999733
2008-07-02,29.851873
2008-07-03,29.81361
2008-07-07,29.056025
2008-07-08,29.484558
2008-07-09,28.252535
2008-07-10,28.022957
2008-07-11,27.632687
2008-07-14,27.602081
2008-07-15,27.35721
2008-07-16,28.252535
2008-07-17,29.117245
2008-07-18,29.499865
2008-07-21,29.209072
2008-07-22,29.882481
2008-07-23,30.326328
2008-07-24,29.65291
2008-07-25,29.2703
2008-07-28,28.482101
2008-07-29,30.441099
2008-07-30,30.816078
2008-07-31,31.122162
2008-08-01,31.887405
2008-08-04,31.879744
2008-08-05,33.433186
